word,word_book,definition,CEFR,tag,phonetic
proliferation,"[""tem8""]",n.. 增殖，扩散,B2,null,/prəˌlɪfəˈreɪʃən/
prolific,"[""tem8"", ""toefl"", ""greA""]",adj.. 多产的；丰富的,C2,null,/prəˈlɪfɪk/
prolix,"[""greA""]",adj.. 冗长的，啰嗦的,C2,null,/prəˈlɪks/
prolixity,"[""greA""]",n.. 冗长；啰嗦,C2,null,/prəˈlɪksɪti/
prologue,"[""tem8"", ""greA""]",n.. 序言，开场白,B1,null,/ˈproʊ.lɔːɡ/
prolong,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 延长，拖延,A2,null,/prəˈlɔːŋ/
prolonged,"[""cet6"", ""toefl""]",adj.. 延长的；持久的,A2,null,/prəˈlɒŋd/
promenade,"[""greA""]",n.. 散步；海滨大道 ; v.. 散步；闲逛,C2,null,"/ˌprɒməˈnɑːd/ (UK), /ˌprɑːməˈneɪd/ (US)"
prominence,"[""tem8"", ""ielts""]",n.. 突出，显著；重要地位,B2,null,/ˈprɒmɪnəns/
prominent,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 突出的，显著的 ; n.. 重要人物，知名人士,B1,null,/ˈprɒmɪnənt/
promise,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 承诺，许诺 ; n.. 承诺，诺言,A2,null,"/ˈprɒmɪs/ (British English)  
/ˈprɑːmɪs/ (American English)"
promising,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 有希望的，有前途的,A2,null,"/ˈprɒmɪsɪŋ/ (UK)  
/ˈprɑːmɪsɪŋ/ (US)"
promote,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 促进；提升；推销 ; n.. 晋升；推广,B1,null,/prəˈmoʊt/
promotion,"[""cet6"", ""tem4""]",n.. 晋升；促销 ; v.. 提升；推销,B1,null,/prəˈmoʊʃən/
prompt,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 促使；提示 ; n.. 提示；提示词,B2,null,"/prɒmpt/ (UK), /prɑːmpt/ (US)"
promptly,"[""cet6""]",adv.. 迅速地；及时地,B2,null,/ˈprɒmptli/
promulgate,"[""greA""]",v.. 颁布，公布,C2,"```json
[""Laws"", ""Politics"", ""Education"", ""Society""]
```",/prəˈmʌlɡeɪt/
prone,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 易于…的；俯卧的,C1,null,/prəʊn/
pronoun,"[""cet4"", ""cet6"", ""tem4""]",pron.. 代词,B1,null,/prəʊˈnaʊn/
pronounce,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 发音；宣布,A2,null,/prəˈnaʊns/
pronounced,"[""toefl"", ""greA""]",adj.. 明显的，显著的 ; v.. 发音；宣告,A2,null,/prəˈnaʊnst/
pronunciation,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 发音,A2,null,/prəˌnʌnsiˈeɪʃən/
proof,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 证据；证明 ; v.. 检验；校对,B1,null,/pruːf/
proofread,"[""tem4"", ""toefl""]",v.. 校对，审阅,C2,null,/ˈpruːfˌriːd/
prop,"[""tem4"", ""toefl"", ""greA""]",v.. 支撑；支持 ; n.. 支柱；道具；支持者,C2,null,"/prɒp/ (British English)
/prɑːp/ (American English)"
propaganda,"[""cet6"", ""tem4"", ""ielts""]",n.. 宣传；鼓吹,B2,"```json
[""Politics"", ""Media"", ""Society""]
```",/prəˈpæɡəndə/
propagate,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 传播；繁殖 ; n.. 传播者,C2,"```json
[""Science"", ""Environment"", ""Health"", ""Media"", ""Education""]
```","/ˈprɒpəɡeɪt/ (UK), /ˈprɑːpəɡeɪt/ (US)"
propagation,"[""cet6"", ""greA""]",n.. 传播；繁殖 ; v.. 传播；繁殖,C1,null,/ˌprɒpəˈɡeɪʃən/
propel,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 推进；推动,C2,null,/prəˈpel/
propeller,"[""cet6"", ""ielts"", ""greA""]",n.. 螺旋桨；推进器,C2,"```json
[""Tech"", ""Science"", ""Travel""]
```",/prəˈpɛlər/
propensity,"[""toefl"", ""greA""]",n.. 倾向，习性,C2,null,/prəˈpɛnsɪti/
proper,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 适当的；正确的 ; n.. 本身；固有,A2,null,/ˈprɒpər/
properly,"[""highschool"", ""cet4""]",adv.. 适当地；正确地,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```","/ˈprɒpərli/ (UK)  
/ˈprɑːpərli/ (US)"
property,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 财产；特性 ; v.. 拥有,B1,null,/ˈprɒpərti/
prophecy,"[""cet6"", ""tem8"", ""greA""]",n.. 预言,C2,null,/ˈprɒfɪsi/
prophesy,"[""tem8""]",v.. 预言，预示,C2,null,/ˈprɒfɪsaɪ/
prophet,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 先知；预言者,B2,null,/ˈprɒfɪt/
prophetic,"[""greA""]",adj.. 预言的，预示的,B2,null,/prəˈfetɪk/
propitiate,"[""greA""]",v.. 抚慰；和解,C2,null,/prəˈpɪʃieɪt/
propitious,"[""greA""]",adj.. 有利的，吉利的,C2,null,/prəˈpɪʃəs/
proponent,"[""tem8"", ""toefl""]",n.. 支持者；拥护者,B2,null,/prəˈpoʊnənt/
proportion,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 比例；部分 ; v.. 使成比例,B1,null,/prəˈpɔːrʃən/
proportional,"[""cet4"", ""tem4""]",adj.. 成比例的；相称的,B1,null,/prəˈpɔːrʃənəl/
proposal,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 提议，建议；提案 ; v.. 提议，建议,B1,null,/prəˈpoʊzəl/
propose,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 提议；建议；求婚 ; n.. 提案；提议,B1,null,/prəˈpoʊz/
proposition,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",n.. 提议；主张；命题 ; v.. 提议；建议,B1,null,/prɒpəˈzɪʃən/
proprietary,"[""greA""]",adj.. 专利的；专有的 ; n.. 所有权；专利,C2,"```json
[""Tech"", ""Economy"", ""Laws""]
```",/prəˈpraɪətɛri/
proprietor,"[""tem4"", ""ielts""]",n.. 所有者；业主,C1,null,/prəˈpraɪətər/
proprietorship,"[""ielts""]",n.. 所有权；独资企业,C2,"```json
[""Economy"", ""Laws""]
```",/prəˈpraɪətərʃɪp/
propriety,"[""toefl"", ""greA""]",n.. 得体；礼节,C2,null,/prəˈpraɪəti/
propulsion,"[""cet6"", ""greA""]",n.. 推进，推动,C1,"```json
[""Tech"", ""Science"", ""Environment"", ""Travel""]
```",/prəˈpʌlʃən/
prosaic,"[""greA""]",adj.. 平凡的；乏味的,C2,null,/prəˈzeɪɪk/
proscribe,"[""toefl"", ""greA""]",v.. 禁止；排斥,C2,null,/prəʊˈskraɪb/
prose,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 散文；白话文,B2,null,/prəʊz/
prosecute,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 起诉，检控 ; n.. 起诉人；检察官,B2,null,/ˈprɒsɪkjuːt/
prosecution,"[""tem4"", ""greA""]",n.. 起诉，检控 ; v.. 起诉，检控,B1,"```json
[""Laws"", ""Politics""]
```",/ˌprɒsɪˈkjuːʃən/
prosecutor,"[""ielts""]",n.. 检察官；公诉人,C1,"```json
[""Laws"", ""Politics""]
```",/ˈprɒsɪkjuːtə/
proselytize,"[""greA""]",v.. 使改宗；劝诱改宗 ; n.. 改宗者；劝诱改宗者,C2,null,"/ˈprɒsəlɪtaɪz/ (UK)
/ˈprɑːsəlɪtaɪz/ (US)"
prospect,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 前景；展望 ; v.. 勘探；寻找,B2,null,"/ˈprɒspɛkt/ (UK)
/ˈprɑːspɛkt/ (US)"
prospective,"[""cet6"", ""tem8"", ""toefl""]",adj.. 预期的，未来的,B2,null,/prəˈspektɪv/
prosper,"[""toefl""]",v.. 繁荣，兴旺 ; n.. 成功，昌盛,B2,null,"/ˈprɒspə(r)/ (UK), /ˈprɑːspər/ (US)"
prosperity,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 繁荣，兴旺,B1,null,/prɒˈspɛrɪti/
prosperous,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 繁荣的，兴旺的,B1,null,/ˈprɒspərəs/
prostate,"[""tem8""]",n.. 前列腺,C2,,"/ˈprɒsteɪt/ (UK), /ˈprɑːsteɪt/ (US)"
prostitute,"[""tem4""]",n.. 妓女 ; v.. 出卖；滥用,C2,null,/ˈprɒstɪtjuːt/
prostitution,"[""tem4""]",n.. 卖淫,C2,null,/prɒstɪˈtjuːʃən/
prostrate,"[""greA""]",v.. 俯卧；拜倒 ; adj.. 俯卧的；筋疲力尽的,C2,null,"/ˈprɒstreɪt/ (UK), /ˈprɑːstreɪt/ (US)"
protagonist,"[""tem8"", ""greA""]",n.. 主角；主人公,C2,null,/prəˈtæɡənɪst/
protean,"[""greA""]",adj.. 多变的；多样的,C2,null,/ˈproʊ.ti.ən/
protect,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 保护，防护,B1,null,/prəˈtekt/
protection,"[""highschool"", ""cet4"", ""tem4""]",n.. 保护；防护 ; v.. 保护；防护,B1,null,/prəˈtɛkʃən/
protective,"[""cet4"", ""tem4""]",adj.. 保护的，防护的,B1,null,/prəˈtɛktɪv/
protein,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 蛋白质,A2,"```json
[""Science"", ""Health""]
```",/ˈproʊtiːn/
protest,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 抗议；反对 ; n.. 抗议；抗议活动,B2,"```json
[""Politics"", ""Society"", ""Laws"", ""History""]
```","/ˈprəʊtɛst/ (UK)
/ˈproʊtɛst/ (US)"
protestant,"[""tem4""]",n.. 新教徒 ; adj.. 新教的,A2,null,/ˈprɒtɪstənt/
protocol,"[""tem8"", ""ielts"", ""greA""]",n.. 协议；规程 ; v.. 拟定协议,B1,"```json
[""Tech"", ""Science"", ""Health"", ""Politics"", ""Laws""]
```",/ˈprəʊtəkɒl/
proton,"[""cet6""]",n.. 质子,B2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈproʊ.tɒn/
prototype,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 原型，样板,C1,"```json
[""Tech"", ""Science"", ""Art"", ""Education""]
```",/ˈproʊtətaɪp/
protract,"[""toefl"", ""greA""]",v.. 延长；拖延,B1,null,/prəˈtrækt/
protracted,"[""tem8""]",adj.. 延长的，拖延的,B1,null,/prəˈtræktɪd/
protrude,"[""tem8"", ""toefl""]",v.. 伸出，突出,C2,null,/prəˈtruːd/
protuberance,"[""greA""]",n.. 隆起，突出,B2,null,/prəˈtjuːbərəns/
protuberant,"[""greA""]",adj.. 突出的，隆起的,B2,null,/prəˈtjuːbərənt/
proud,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 自豪的；骄傲的,B1,null,/ˈpraʊd/
prove,"[""highschool"", ""cet4"", ""tem4""]",v.. 证明，证实 ; n.. 证据,B1,null,/pruːv/
provenance,"[""greA""]",n.. 起源，出处,B2,null,"/ˈprɒvənəns/ (UK), /ˈprɑːvənəns/ (US)"
provender,"[""greA""]",n.. 粮草；饲料,C2,null,/ˈprɒvəndər/
proverb,"[""cet6"", ""tem4""]",n.. 谚语，格言,B1,null,/prəˈvɜːrb/
provide,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 提供；供给 ; n.. 供应品；预备,A2,null,/prəˈvaɪd/
provided,"[""cet4"", ""cet6"", ""tem4""]",conj.. 假如，如果 ; v.. 提供，供给,B1,,/prəˈvaɪdɪd/
provident,"[""tem8"", ""toefl"", ""greA""]",adj.. 有远见的；节俭的,C2,null,/ˈprɒvɪdənt/
providential,"[""greA""]",adj.. 天意的；幸运的,C2,null,/prɒvɪˈdɛnʃəl/
province,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",n.. 省；领域,B2,null,/ˈprɒvɪns/
provincial,"[""tem4"", ""ielts"", ""greA""]",adj.. 省的；地方的；偏狭的,B1,null,/prəˈvɪnʃəl/
provision,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 供应；条款；准备 ; v.. 供给；提供必需品,B2,null,/prəˈvɪʒən/
provisional,"[""tem8"", ""ielts"", ""greA""]",adj.. 临时的，暂定的,B2,null,/prəˈvɪʒənəl/
provisory,"[""greA""]",adj.. 临时的；有条件的,C2,null,/prəˈvaɪzəri/
provocation,"[""tem4"", ""ielts"", ""greA""]",n.. 挑衅；激怒 ; v.. 激怒；挑衅,C2,null,/prɒvəˈkeɪʃən/
provocative,"[""cet6"", ""tem4""]",adj.. 挑衅的；煽动的 ; adj.. 挑逗的,C2,null,/prəˈvɒkətɪv/
provoke,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 激怒，挑衅,C2,null,/prəˈvoʊk/
prowess,"[""tem8"", ""greA""]",n.. 高超技艺；非凡才能,C2,null,/ˈpraʊɪs/
prowl,"[""greA""]",v.. 潜行，悄悄巡行 ; n.. 潜行，巡行,C2,null,/praʊl/
proximate,"[""greA""]",adj.. 最近的；近似的,C2,null,/ˈprɒksɪmɪt/
proximately,"[""cet6""]",adv.. 近似地，接近地,C2,null,/prɒkˈsɪmɪtli/
proximity,"[""tem8"", ""toefl""]",n.. 接近，邻近,B2,null,/prɒkˈsɪmɪti/
proxy,"[""toefl""]",n.. 代理；代表 ; v.. 代理,C2,"```json
[""Tech"", ""Economy"", ""Politics"", ""Laws""]
```",/ˈprɒk.si/
prude,"[""greA""]",n.. 拘谨的人；假正经的人,C2,null,/pruːd/
prudence,"[""ielts"", ""greA""]",n.. 谨慎，慎重,C2,null,/ˈpruːdns/
prudent,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 谨慎的；明智的,C1,null,/ˈpruːdnt/
prudish,"[""greA""]",adj.. 过分拘谨的；假正经的,C2,null,/ˈpruːdɪʃ/
prune,"[""tem4"", ""toefl"", ""greA""]",v.. 修剪；删减 ; n.. 西梅干,C2,null,/prun/
pry,"[""greA""]",v.. 窥探；打听 ; v.. 撬开,C2,null,/ˈpraɪ/
précis,"[""tem4"", ""greA""]",n.. 摘要，概要 ; v.. 写摘要，概括,B2,null,/ˈpreɪsiː/
pseudo,"[""tem8""]",adj.. 假的，伪的,C2,null,/ˈsuːdoʊ/
pseudonym,"[""greA""]",n.. 笔名；假名,C2,null,/ˈsuːdənɪm/
psyche,"[""greA""]",n.. 心灵；精神,C2,null,/ˈsaɪki/
psychiatrist,"[""tem8""]",n.. 精神病医生；精神病学家,B2,"```json
[""Health""]
```",/saɪˈkaɪətrɪst/
psychiatry,"[""tem4""]",n.. 精神病学；精神病治疗,C1,"```json
[""Health"", ""Science""]
```",/saɪˈkaɪətri/
psycho,"[""tem8""]",n.. 精神变态者；疯子 ; adj.. 精神变态的；疯狂的,C2,null,/ˈsaɪkoʊ/
psychoanalysis,"[""toefl""]",n.. 精神分析,C2,null,/ˌsaɪkoʊəˈnæləsɪs/
psychoanalyst,"[""tem8""]",n.. 精神分析学家,C2,null,/ˌsaɪkoʊˈænəlɪst/
psychological,"[""cet4"", ""tem4""]",adj.. 心理的；心理学的,B1,"```json
[""Health"", ""Science"", ""Society""]
```",/saɪkəˈlɒdʒɪkəl/
psychologist,"[""tem4""]",n.. 心理学家,A2,null,/saɪˈkɒlədʒɪst/
psychology,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 心理学,B2,"[""Science"", ""Health"", ""Education"", ""Society""]",/saɪˈkɒlədʒi/
psychotherapist,"[""tem8""]",n.. 心理治疗师,C1,"```json
[""Health"", ""Society""]
```",/ˌsaɪkoʊˈθerəpɪst/
psychotherapy,"[""tem8""]",n.. 心理治疗；精神疗法,C2,,/ˌsaɪkoʊˈθerəpi/
pub,"[""highschool"", ""tem4""]",n.. 酒吧；酒馆,B1,null,/pʌb/
puberty,"[""tem8""]",n.. 青春期,C2,null,/ˈpjuːbərti/
public,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 公共的；公众的 ; n.. 公众；公共场所,A2,null,/ˈpʌblɪk/
publication,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 出版物；发表,B2,null,/ˌpʌblɪˈkeɪʃən/
publicity,"[""cet6"", ""ielts""]",n.. 宣传；公开,B2,"```json
[""Economy"", ""Media"", ""Politics"", ""Society""]
```",/pʌˈblɪsɪti/
publicize,"[""cet6"", ""toefl"", ""greA""]",v.. 宣传，公布,B2,null,/ˈpʌblɪsaɪz/
publish,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 出版；发表 ; n.. 出版物,A2,null,/ˈpʌblɪʃ/
publisher,"[""tem4""]",n.. 出版者；出版商,B1,null,/ˈpʌblɪʃər/
pucker,"[""greA""]",v.. 皱起；撅起 ; n.. 褶皱；皱纹,C2,null,/ˈpʌkər/
puckish,"[""greA""]",adj.. 顽皮的，淘气的,C2,null,/ˈpʌkɪʃ/
pudding,"[""cet4"", ""tem4""]",n.. 布丁,B2,null,/ˈpʊdɪŋ/
puddle,"[""toefl"", ""greA""]",n.. 水坑，泥潭 ; v.. 搅浑；在泥水中行走,C2,null,/ˈpʌd(ə)l/
pueblo,"[""toefl""]",n.. 普韦布洛（美国西南部印第安人村庄）,C2,null,/ˈpwɛbloʊ/
puerile,"[""greA""]",adj.. 幼稚的，孩子气的,C2,null,/ˈpjʊəraɪl/
puff,"[""cet4"", ""cet6"", ""tem4""]",v.. 喷出；膨胀；喘气 ; n.. 一阵；粉扑；泡芙,C2,null,/pʌf/
pugilism,"[""greA""]",n.. 拳击,C2,null,/ˈpjuːdʒɪlɪzəm/
pugilist,"[""greA""]",n.. 拳击手,C2,"```json
[""Sports""]
```",/ˈpjuːdʒəlɪst/
pugnacious,"[""greA""]",adj.. 好斗的,C2,null,/pʌɡˈneɪʃəs/
puissance,"[""greA""]",n.. 力量，权力,C2,null,/ˈpwiːsəns/
puissant,"[""greA""]",adj.. 强大的，有力的,C2,null,/ˈpwiːsənt/
pulchritude,"[""greA""]",n.. 美丽，漂亮,C2,null,/ˈpʌlkrɪˌtjuːd/
pull,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 拉，拖 ; n.. 拉力；吸引力,A2,null,/pʊl/
pullet,"[""greA""]",n.. 小母鸡,C2,null,/ˈpʊlɪt/
pulley,"[""cet6"", ""greA""]",n.. 滑轮；滑车,C2,"```json
[""Tech"", ""Science"", ""History""]
```",/ˈpʊli/
pullover,"[""tem8""]",n.. 套头衫,B1,null,/ˈpʊlˌoʊvər/
pulp,"[""tem4"", ""toefl"", ""greA""]",n.. 浆状物；果肉 ; v.. 使成浆状,B2,null,/pʌlp/
pulpit,"[""tem8""]",n.. 讲坛；布道坛,C2,null,/ˈpʊlpɪt/
pulse,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 脉搏；脉冲 ; v.. 搏动；跳动,B2,"```json
[""Tech"", ""Health"", ""Science"", ""Sports"", ""Media""]
```",/pʌls/
pulverize,"[""greA""]",v.. 粉碎；彻底击败,C2,null,/ˈpʌlvəraɪz/
pump,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 抽；泵送 ; n.. 泵；打气筒,B1,"```json
[""Tech"", ""Economy"", ""Health"", ""Sports"", ""Fashion"", ""Environment""]
```",/pʌmp/
pumpkin,"[""cet6"", ""tem4"", ""ielts""]",n.. 南瓜,B2,null,/ˈpʌmpkɪn/
pun,"[""tem8"", ""greA""]",n.. 双关语,C2,null,/pʌn/
punch,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 用拳猛击；打孔 ; n.. 拳击；穿孔机；潘趣酒,B2,null,/pʌntʃ/
punctilious,"[""greA""]",adj.. 一丝不苟的；拘泥细节的,C2,null,/ˌpʌŋkˈtɪliəs/
punctual,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 准时的,B2,null,/ˈpʌŋktʃuəl/
punctuation,"[""highschool"", ""tem4""]",n.. 标点符号,A2,null,/pʌŋk.tʃuˈeɪ.ʃən/
puncture,"[""tem4"", ""toefl"", ""greA""]",v.. 刺穿，戳破 ; n.. 刺孔，穿孔,C2,null,/ˈpʌŋktʃər/
pundit,"[""greA""]",n.. 专家；评论员,C2,"```json
[""Politics"", ""Media"", ""Society""]
```",/ˈpʌndɪt/
pungent,"[""tem8"", ""toefl"", ""greA""]",adj.. 辛辣的；刺鼻的,C2,null,/ˈpʌndʒənt/
punish,"[""highschool"", ""cet4"", ""tem4""]",v.. 惩罚，处罚,B1,null,/ˈpʌnɪʃ/
punishment,"[""highschool"", ""cet4"", ""tem4""]",n.. 惩罚；处罚,B1,null,/ˈpʌnɪʃmənt/
punitive,"[""tem8""]",adj.. 惩罚性的,C1,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```",/ˈpjuːnɪtɪv/
puny,"[""greA""]",adj.. 弱小的；微不足道的,C2,null,/ˈpjuːni/
pupil,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 学生；瞳孔,B1,null,/ˈpjuːpəl/
puppet,"[""cet4"", ""tem4"", ""toefl""]",n.. 木偶；傀儡,C2,,/ˈpʌpɪt/
puppy,"[""cet6"", ""tem4"", ""ielts""]",n.. 小狗，幼犬,B1,null,/ˈpʌpi/
purchase,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 购买 ; n.. 购买；购买的东西,B2,null,/ˈpɜːrtʃəs/
pure,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",adj.. 纯的；纯净的；纯粹的,B1,null,/pjʊər/
purely,"[""cet4"", ""tem8""]",adv.. 纯粹地，完全地,B1,null,/ˈpjʊərli/
purgative,"[""greA""]",n.. 泻药 ; adj.. 通便的,C2,null,/ˈpɜːrɡətɪv/
purgatory,"[""greA""]",n.. 炼狱；暂时受苦的地方,C2,null,/ˈpɜːrɡətɔːri/
purge,"[""tem8"", ""toefl"", ""greA""]",v.. 清除，清洗 ; n.. 清除，清洗,C2,"```json
[""Politics"", ""History"", ""Health"", ""Laws""]
```",/pɜːrdʒ/
purify,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 净化，提纯,B1,null,/ˈpjʊərɪfaɪ/
puritan,"[""tem4""]",n.. 清教徒；严谨的人,C2,null,/ˈpjʊərɪtən/
purity,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 纯净；纯度,B2,null,/ˈpjʊərɪti/
purlieu,"[""greA""]",n.. 邻近地区；常去之地,C2,null,/ˈpɜːrljuː/
purloin,"[""greA""]",v.. 偷窃,C2,null,/pərˈlɔɪn/
purple,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 紫色的 ; n.. 紫色,A2,null,/ˈpɜːrpl/
purport,"[""tem8""]",v.. 声称，意指 ; n.. 意义，主旨,C2,null,/pərˈpɔːrt/
purported,"[""greA""]",adj.. 声称的，所谓的,C2,null,/pərˈpɔːrtɪd/
purpose,"[""highschool"", ""cet4"", ""tem4""]",n.. 目的；意图 ; v.. 决心；打算,A2,null,/ˈpɜːrpəs/
purse,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 钱包 ; v.. 撅起（嘴）,B1,null,/pɜːrs/
pursue,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 追求；从事 ; n.. 追求；追赶,A2,null,/pərˈsuː/
pursuit,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 追求；追赶 ; v.. 追求；追赶,B2,null,/pərˈsuːt/
purvey,"[""greA""]",v.. 供应，提供,C2,null,/pərˈveɪ/
push,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 推；推动；按 ; n.. 推；推动,A2,null,/pʊʃ/
pusillanimous,"[""greA""]",adj.. 胆怯的，懦弱的,C2,null,/ˌpjuːsɪˈlænɪməs/
put,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 放；安置 ; n.. 推；投掷,A1,null,/pʊt/
puzzle,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",v.. 使困惑；苦思 ; n.. 谜；难题；智力游戏,B1,null,/ˈpʌzəl/
puzzling,"[""cet6""]",adj.. 令人困惑的,B1,null,/ˈpʌz.lɪŋ/
pyjamas,"[""cet6""]",n.. 睡衣裤,B2,null,/pɪˈdʒɑːməz/
pylon,"[""greA""]",n.. 塔架；桥塔 ; n.. 标杆；标志杆,C2,"```json
[""Tech"", ""Sports"", ""Environment""]
```",/ˈpaɪ.lɒn/
pyramid,"[""midschool"", ""highschool"", ""tem4"", ""ielts"", ""toefl""]",n.. 金字塔；锥体,C2,"```json
[""History"", ""Art"", ""Architecture"", ""Travel""]
```",/ˈpɪrəmɪd/
pyre,"[""greA""]",n.. 火葬柴堆,C2,null,/ˈpaɪər/
python,"[""tem8""]",n.. 蟒蛇 ; n.. Python（一种编程语言）,C2,"```json
[""Tech"", ""Science"", ""Education""]
```",/ˈpaɪθən/
q,"[""midschool"", ""highschool"", ""cet4""]",n.. 字母Q ; v.. 放弃，遗弃 ; n.. 支持者；律师,C2,null,/kjuː/
quack,"[""tem4"", ""tem8"", ""greA""]",v.. 嘎嘎叫；冒充医生 ; n.. 鸭叫声；庸医,C2,null,/kwæk/
quadrangle,"[""tem8""]",n.. 四边形；四方院子,C2,null,/ˈkwɒdˌræŋ.ɡəl/
quadrant,"[""tem8""]",n.. 象限；四分仪,C2,null,/ˈkwɒdrənt/
quadratic,"[""tem8""]",adj.. 二次的 ; n.. 二次方程,C2,"```json
[""Science"", ""Education""]
```",/kwɒˈdrætɪk/
quadrilateral,"[""tem8""]",n.. 四边形,C2,null,/ˌkwɒdrɪˈlætərəl/
quadruple,"[""tem8""]",v.. 使成四倍 ; n.. 四倍,C2,null,/ˈkwɒdrupl/
quaff,"[""greA""]",v.. 痛饮；畅饮 ; n.. 一饮而尽；痛饮,C2,null,/kwɒf/
quail,"[""tem8"", ""greA""]",v.. 畏缩，胆怯 ; n.. 鹌鹑,C2,null,/kweɪl/
quaint,"[""tem8"", ""toefl"", ""greA""]",adj.. 古雅的；奇特的,C2,null,/kweɪnt/
quake,"[""highschool"", ""tem4""]",v.. 颤抖；震动 ; n.. 地震；颤抖,B1,null,/kweɪk/
quaker,"[""tem8""]",n.. 贵格会教徒；震颤者 ; adj.. 贵格会的,C2,null,/ˈkweɪkər/
